latitude,longitude,elevation,timezone,country,state,county
5.29,95.9,37,7,Indonesia,b'Aceh',b'Pidie'
5.25,95.9,55,7,Indonesia,b'Aceh',b'Pidie'
5.21,95.9,62,7,Indonesia,b'Aceh',b'Pidie'
5.17,95.9,298,7,Indonesia,b'Aceh',b'Pidie'
5.13,95.9,413,7,Indonesia,b'Aceh',b'Pidie'
5.09,95.9,646,7,Indonesia,b'Aceh',b'Pidie'
5.05,95.9,654,7,Indonesia,b'Aceh',b'Pidie'
5.01,95.9,835,7,Indonesia,b'Aceh',b'Pidie'
4.97,95.9,1099,7,Indonesia,b'Aceh',b'Pidie'
4.93,95.9,916,7,Indonesia,b'Aceh',b'Pidie'
4.89,95.9,618,7,Indonesia,b'Aceh',b'Pidie'
4.85,95.9,412,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.81,95.9,465,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.77,95.9,367,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.73,95.9,371,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.69,95.9,547,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.65,95.9,477,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.61,95.9,291,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.57,95.9,61,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.53,95.9,22,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.49,95.9,26,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.45,95.9,26,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.41,95.9,31,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.37,95.9,17,7,Indonesia,b'Aceh',b'Aceh Barat'
2.89,95.9,116,7,Indonesia,b'Aceh',b'Simeulue'
2.81,95.9,51,7,Indonesia,b'Aceh',b'Simeulue'
2.77,95.9,82,7,Indonesia,b'Aceh',b'Simeulue'
2.73,95.9,114,7,Indonesia,b'Aceh',b'Simeulue'
2.69,95.9,121,7,Indonesia,b'Aceh',b'Simeulue'
2.65,95.9,76,7,Indonesia,b'Aceh',b'Simeulue'
2.61,95.9,3,7,Indonesia,b'Aceh',b'Simeulue'
5.37,95.94,9,7,Indonesia,b'Aceh',b'Pidie'
5.33,95.94,16,7,Indonesia,b'Aceh',b'Pidie'
5.29,95.94,27,7,Indonesia,b'Aceh',b'Pidie'
5.25,95.94,36,7,Indonesia,b'Aceh',b'Pidie'
5.21,95.94,54,7,Indonesia,b'Aceh',b'Pidie'
5.17,95.94,253,7,Indonesia,b'Aceh',b'Pidie'
5.13,95.94,562,7,Indonesia,b'Aceh',b'Pidie'
5.09,95.94,804,7,Indonesia,b'Aceh',b'Pidie'
5.05,95.94,656,7,Indonesia,b'Aceh',b'Pidie'
5.01,95.94,537,7,Indonesia,b'Aceh',b'Pidie'
4.97,95.94,817,7,Indonesia,b'Aceh',b'Pidie'
4.93,95.94,1133,7,Indonesia,b'Aceh',b'Pidie'
4.89,95.94,747,7,Indonesia,b'Aceh',b'Pidie'
4.85,95.94,571,7,Indonesia,b'Aceh',b'Pidie'
4.81,95.94,419,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.77,95.94,369,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.73,95.94,349,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.69,95.94,794,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.65,95.94,704,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.61,95.94,237,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.57,95.94,71,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.53,95.94,41,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.49,95.94,30,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.45,95.94,28,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,95.94,26,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,95.94,15,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,95.94,8,7,Indonesia,b'Aceh',b'Aceh Barat'
2.81,95.94,59,7,Indonesia,b'Aceh',b'Simeulue'
2.77,95.94,41,7,Indonesia,b'Aceh',b'Simeulue'
2.73,95.94,66,7,Indonesia,b'Aceh',b'Simeulue'
2.69,95.94,134,7,Indonesia,b'Aceh',b'Simeulue'
2.65,95.94,76,7,Indonesia,b'Aceh',b'Simeulue'
2.61,95.94,17,7,Indonesia,b'Aceh',b'Simeulue'
2.53,95.94,6,7,Indonesia,b'Aceh',b'Simeulue'
5.37,95.98,5,7,Indonesia,b'Aceh',b'Pidie'
5.33,95.98,12,7,Indonesia,b'Aceh',b'Pidie'
5.29,95.98,20,7,Indonesia,b'Aceh',b'Pidie'
5.25,95.98,27,7,Indonesia,b'Aceh',b'Pidie'
5.21,95.98,45,7,Indonesia,b'Aceh',b'Pidie'
5.17,95.98,348,7,Indonesia,b'Aceh',b'Pidie'
5.13,95.98,459,7,Indonesia,b'Aceh',b'Pidie'
5.09,95.98,1019,7,Indonesia,b'Aceh',b'Pidie'
5.05,95.98,1029,7,Indonesia,b'Aceh',b'Pidie'
5.01,95.98,697,7,Indonesia,b'Aceh',b'Pidie'
4.97,95.98,641,7,Indonesia,b'Aceh',b'Pidie'
4.93,95.98,797,7,Indonesia,b'Aceh',b'Pidie'
4.89,95.98,698,7,Indonesia,b'Aceh',b'Pidie'
4.85,95.98,578,7,Indonesia,b'Aceh',b'Pidie'
4.81,95.98,575,7,Indonesia,b'Aceh',b'Pidie'
4.77,95.98,503,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.73,95.98,384,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.69,95.98,653,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.65,95.98,578,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.61,95.98,327,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.57,95.98,293,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.53,95.98,76,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,95.98,51,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,95.98,34,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,95.98,24,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,95.98,18,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,95.98,9,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,95.98,7,7,Indonesia,b'Aceh',b'Aceh Barat'
2.77,95.98,111,7,Indonesia,b'Aceh',b'Simeulue'
2.73,95.98,89,7,Indonesia,b'Aceh',b'Simeulue'
2.69,95.98,115,7,Indonesia,b'Aceh',b'Simeulue'
2.65,95.98,115,7,Indonesia,b'Aceh',b'Simeulue'
2.61,95.98,19,7,Indonesia,b'Aceh',b'Simeulue'
5.33,96.02,2,7,Indonesia,b'Aceh',b'Pidie'
5.29,96.02,7,7,Indonesia,b'Aceh',b'Pidie'
5.25,96.02,15,7,Indonesia,b'Aceh',b'Pidie'
5.21,96.02,46,7,Indonesia,b'Aceh',b'Pidie'
5.17,96.02,383,7,Indonesia,b'Aceh',b'Pidie'
5.13,96.02,740,7,Indonesia,b'Aceh',b'Pidie'
5.09,96.02,760,7,Indonesia,b'Aceh',b'Pidie'
5.05,96.02,1419,7,Indonesia,b'Aceh',b'Pidie'
5.01,96.02,1457,7,Indonesia,b'Aceh',b'Pidie'
4.97,96.02,1283,7,Indonesia,b'Aceh',b'Pidie'
4.93,96.02,956,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.02,553,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.02,365,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.02,384,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.02,652,7,Indonesia,b'Aceh',b'Pidie'
4.73,96.02,610,7,Indonesia,b'Aceh',b'Pidie'
4.69,96.02,514,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.65,96.02,448,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.61,96.02,588,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.57,96.02,374,7,Indonesia,b'Aceh',b'Aceh Jaya'
4.53,96.02,51,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.02,46,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.02,33,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.02,33,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.02,19,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.02,17,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.02,18,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.02,15,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.02,2,7,Indonesia,b'Aceh',b'Aceh Barat'
2.73,96.02,91,7,Indonesia,b'Aceh',b'Simeulue'
2.69,96.02,48,7,Indonesia,b'Aceh',b'Simeulue'
2.65,96.02,52,7,Indonesia,b'Aceh',b'Simeulue'
2.61,96.02,112,7,Indonesia,b'Aceh',b'Simeulue'
5.29,96.06,1,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.25,96.06,15,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.21,96.06,60,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.06,304,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.06,807,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.06,1102,7,Indonesia,b'Aceh',b'Pidie'
5.05,96.06,1370,7,Indonesia,b'Aceh',b'Pidie'
5.01,96.06,1680,7,Indonesia,b'Aceh',b'Pidie'
4.97,96.06,1298,7,Indonesia,b'Aceh',b'Pidie'
4.93,96.06,1027,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.06,603,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.06,495,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.06,603,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.06,981,7,Indonesia,b'Aceh',b'Pidie'
4.73,96.06,647,7,Indonesia,b'Aceh',b'Pidie'
4.69,96.06,588,7,Indonesia,b'Aceh',b'Pidie'
4.65,96.06,461,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.06,557,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.06,322,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.06,62,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.06,64,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.06,33,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.06,23,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.06,25,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.06,28,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.06,21,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.06,13,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.06,7,7,Indonesia,b'Aceh',b'Aceh Barat'
2.73,96.06,38,7,Indonesia,b'Aceh',b'Simeulue'
2.69,96.06,53,7,Indonesia,b'Aceh',b'Simeulue'
2.65,96.06,57,7,Indonesia,b'Aceh',b'Simeulue'
2.61,96.06,51,7,Indonesia,b'Aceh',b'Simeulue'
2.57,96.06,6,7,Indonesia,b'Aceh',b'Simeulue'
5.25,96.1,26,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.21,96.1,36,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.1,293,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.1,786,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.1,1146,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.1,1622,7,Indonesia,b'Aceh',b'Pidie'
5.01,96.1,1700,7,Indonesia,b'Aceh',b'Pidie'
4.97,96.1,1340,7,Indonesia,b'Aceh',b'Pidie'
4.93,96.1,1079,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.1,669,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.1,594,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.1,899,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.1,1072,7,Indonesia,b'Aceh',b'Pidie'
4.73,96.1,974,7,Indonesia,b'Aceh',b'Pidie'
4.69,96.1,855,7,Indonesia,b'Aceh',b'Aceh Barat'
4.65,96.1,635,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.1,496,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.1,381,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.1,71,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.1,77,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.1,38,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.1,38,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.1,27,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.1,26,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.1,22,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.1,34,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.1,18,7,Indonesia,b'Aceh',b'Aceh Barat'
4.17,96.1,4,7,Indonesia,b'Aceh',b'Aceh Barat'
2.73,96.1,15,7,Indonesia,b'Aceh',b'Simeulue'
2.69,96.1,54,7,Indonesia,b'Aceh',b'Simeulue'
2.65,96.1,9,7,Indonesia,b'Aceh',b'Simeulue'
2.61,96.1,52,7,Indonesia,b'Aceh',b'Simeulue'
2.57,96.1,56,7,Indonesia,b'Aceh',b'Simeulue'
5.25,96.14,22,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.21,96.14,46,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.14,276,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.14,679,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.14,1187,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.14,1377,7,Indonesia,b'Aceh',b'Pidie'
5.01,96.14,1912,7,Indonesia,b'Aceh',b'Pidie'
4.97,96.14,1494,7,Indonesia,b'Aceh',b'Pidie'
4.93,96.14,1088,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.14,897,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.14,518,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.14,725,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.14,964,7,Indonesia,b'Aceh',b'Pidie'
4.73,96.14,972,7,Indonesia,b'Aceh',b'Aceh Barat'
4.69,96.14,824,7,Indonesia,b'Aceh',b'Aceh Barat'
4.65,96.14,684,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.14,406,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.14,311,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.14,93,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.14,79,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.14,48,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.14,46,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.14,37,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.14,23,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.14,27,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.14,38,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.14,12,7,Indonesia,b'Aceh',b'Aceh Barat'
4.17,96.14,7,7,Indonesia,b'Aceh',b'Aceh Barat'
2.69,96.14,9,7,Indonesia,b'Aceh',b'Simeulue'
2.61,96.14,71,7,Indonesia,b'Aceh',b'Simeulue'
2.57,96.14,116,7,Indonesia,b'Aceh',b'Simeulue'
2.53,96.14,46,7,Indonesia,b'Aceh',b'Simeulue'
5.25,96.18,8,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.21,96.18,35,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.18,257,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.18,607,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.18,830,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.18,958,7,Indonesia,b'Aceh',b'Pidie'
5.01,96.18,1631,7,Indonesia,b'Aceh',b'Pidie'
4.97,96.18,1493,7,Indonesia,b'Aceh',b'Pidie'
4.93,96.18,1187,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.18,1160,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.18,930,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.18,951,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.18,813,7,Indonesia,b'Aceh',b'Pidie'
4.73,96.18,860,7,Indonesia,b'Aceh',b'Aceh Barat'
4.69,96.18,987,7,Indonesia,b'Aceh',b'Aceh Barat'
4.65,96.18,807,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.18,432,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.18,312,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.18,119,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.18,67,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.18,49,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.18,45,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.18,31,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.18,23,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.18,27,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.18,26,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.18,15,7,Indonesia,b'Aceh',b'Aceh Barat'
4.17,96.18,12,7,Indonesia,b'Aceh',b'Aceh Barat'
4.13,96.18,7,7,Indonesia,b'Aceh',b'Aceh Barat'
2.61,96.18,52,7,Indonesia,b'Aceh',b'Simeulue'
2.57,96.18,113,7,Indonesia,b'Aceh',b'Simeulue'
2.53,96.18,131,7,Indonesia,b'Aceh',b'Simeulue'
2.49,96.18,18,7,Indonesia,b'Aceh',b'Simeulue'
5.25,96.22,4,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.21,96.22,27,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.22,194,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.22,394,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.22,688,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.22,936,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.01,96.22,1287,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.97,96.22,1401,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.93,96.22,1414,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.22,1246,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.22,1137,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.22,1163,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.22,968,7,Indonesia,b'Aceh',b'Pidie'
4.73,96.22,731,7,Indonesia,b'Aceh',b'Aceh Barat'
4.69,96.22,731,7,Indonesia,b'Aceh',b'Aceh Barat'
4.65,96.22,721,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.22,494,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.22,313,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.22,113,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.22,70,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.22,46,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.22,38,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.22,30,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.22,28,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.22,18,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.22,21,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.22,16,7,Indonesia,b'Aceh',b'Aceh Barat'
4.17,96.22,17,7,Indonesia,b'Aceh',b'Aceh Barat'
4.13,96.22,25,7,Indonesia,b'Aceh',b'Aceh Barat'
4.09,96.22,11,7,Indonesia,b'Aceh',b'Nagan Raya'
2.61,96.22,114,7,Indonesia,b'Aceh',b'Simeulue'
2.57,96.22,109,7,Indonesia,b'Aceh',b'Simeulue'
2.53,96.22,258,7,Indonesia,b'Aceh',b'Simeulue'
2.49,96.22,110,7,Indonesia,b'Aceh',b'Simeulue'
5.25,96.26,4,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.21,96.26,17,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.26,125,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.26,571,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.26,1303,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.26,1192,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.01,96.26,1121,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.97,96.26,1188,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.93,96.26,1395,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.89,96.26,1476,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.26,1521,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.26,1312,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.26,1096,7,Indonesia,b'Aceh',b'Aceh Barat'
4.73,96.26,901,7,Indonesia,b'Aceh',b'Aceh Barat'
4.69,96.26,814,7,Indonesia,b'Aceh',b'Aceh Barat'
4.65,96.26,808,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.26,465,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.26,409,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.26,147,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.26,95,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.26,67,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.26,49,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.26,44,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.26,34,7,Indonesia,b'Aceh',b'Aceh Barat'
4.29,96.26,32,7,Indonesia,b'Aceh',b'Aceh Barat'
4.25,96.26,46,7,Indonesia,b'Aceh',b'Aceh Barat'
4.21,96.26,25,7,Indonesia,b'Aceh',b'Aceh Barat'
4.17,96.26,18,7,Indonesia,b'Aceh',b'Aceh Barat'
4.13,96.26,24,7,Indonesia,b'Aceh',b'Nagan Raya'
4.09,96.26,17,7,Indonesia,b'Aceh',b'Nagan Raya'
4.05,96.26,7,7,Indonesia,b'Aceh',b'Nagan Raya'
2.57,96.26,249,7,Indonesia,b'Aceh',b'Simeulue'
2.53,96.26,264,7,Indonesia,b'Aceh',b'Simeulue'
2.49,96.26,209,7,Indonesia,b'Aceh',b'Simeulue'
2.45,96.26,67,7,Indonesia,b'Aceh',b'Simeulue'
5.21,96.3,12,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.3,74,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.3,485,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.3,1033,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.3,1602,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.01,96.3,1745,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.97,96.3,1521,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.93,96.3,1655,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.89,96.3,2078,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.3,1476,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.3,1081,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.3,1061,7,Indonesia,b'Aceh',b'Aceh Tengah'
4.73,96.3,729,7,Indonesia,b'Aceh',b'Aceh Tengah'
4.69,96.3,609,7,Indonesia,b'Aceh',b'Aceh Barat'
4.65,96.3,435,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.3,476,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.3,504,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.3,154,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.3,124,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.3,81,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.3,58,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.3,62,7,Indonesia,b'Aceh',b'Aceh Barat'
4.33,96.3,69,7,Indonesia,b'Aceh',b'Nagan Raya'
4.29,96.3,100,7,Indonesia,b'Aceh',b'Nagan Raya'
4.25,96.3,66,7,Indonesia,b'Aceh',b'Nagan Raya'
4.21,96.3,37,7,Indonesia,b'Aceh',b'Nagan Raya'
4.17,96.3,21,7,Indonesia,b'Aceh',b'Nagan Raya'
4.13,96.3,15,7,Indonesia,b'Aceh',b'Nagan Raya'
4.09,96.3,11,7,Indonesia,b'Aceh',b'Nagan Raya'
4.05,96.3,11,7,Indonesia,b'Aceh',b'Nagan Raya'
4.01,96.3,10,7,Indonesia,b'Aceh',b'Nagan Raya'
2.53,96.3,161,7,Indonesia,b'Aceh',b'Simeulue'
2.49,96.3,218,7,Indonesia,b'Aceh',b'Simeulue'
2.45,96.3,71,7,Indonesia,b'Aceh',b'Simeulue'
5.21,96.34,2,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.17,96.34,139,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.13,96.34,402,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.09,96.34,643,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.05,96.34,818,7,Indonesia,b'Aceh',b'Pidie Jaya'
5.01,96.34,1118,7,Indonesia,b'Aceh',b'Pidie Jaya'
4.97,96.34,1616,7,Indonesia,b'Aceh',b'Bireuen'
4.93,96.34,2065,7,Indonesia,b'Aceh',b'Pidie'
4.89,96.34,1957,7,Indonesia,b'Aceh',b'Pidie'
4.85,96.34,1273,7,Indonesia,b'Aceh',b'Pidie'
4.81,96.34,1011,7,Indonesia,b'Aceh',b'Pidie'
4.77,96.34,737,7,Indonesia,b'Aceh',b'Aceh Tengah'
4.73,96.34,666,7,Indonesia,b'Aceh',b'Aceh Tengah'
4.69,96.34,1127,7,Indonesia,b'Aceh',b'Aceh Tengah'
4.65,96.34,858,7,Indonesia,b'Aceh',b'Aceh Barat'
4.61,96.34,714,7,Indonesia,b'Aceh',b'Aceh Barat'
4.57,96.34,462,7,Indonesia,b'Aceh',b'Aceh Barat'
4.53,96.34,278,7,Indonesia,b'Aceh',b'Aceh Barat'
4.49,96.34,193,7,Indonesia,b'Aceh',b'Aceh Barat'
4.45,96.34,150,7,Indonesia,b'Aceh',b'Aceh Barat'
4.41,96.34,123,7,Indonesia,b'Aceh',b'Aceh Barat'
4.37,96.34,138,7,Indonesia,b'Aceh',b'Nagan Raya'
4.33,96.34,111,7,Indonesia,b'Aceh',b'Nagan Raya'
4.29,96.34,83,7,Indonesia,b'Aceh',b'Nagan Raya'
4.25,96.34,50,7,Indonesia,b'Aceh',b'Nagan Raya'
4.21,96.34,55,7,Indonesia,b'Aceh',b'Nagan Raya'
4.17,96.34,42,7,Indonesia,b'Aceh',b'Nagan Raya'
4.13,96.34,31,7,Indonesia,b'Aceh',b'Nagan Raya'
4.09,96.34,20,7,Indonesia,b'Aceh',b'Nagan Raya'
4.05,96.34,17,7,Indonesia,b'Aceh',b'Nagan Raya'
4.01,96.34,22,7,Indonesia,b'Aceh',b'Nagan Raya'
